"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
297,"row12col3",0.0437663090376,0.801621420772,0.619107878052,0.953930201013,"East",0.0,0.0
298,"row12col3",0.0415779935857,0.113072271111,0.466754370984,0.956233690962,"North",0.0,0.0
299,"row11col3",0.0394990939064,0.439790172456,0.285351399829,0.958422006414,"North",0.0,0.0
300,"row10col3",0.0375241392111,0.38734226355,0.752817569328,0.960500906094,"East",0.0,0.0
301,"row10col3",0.0356479322506,0.338058797242,0.769840876019,0.962475860789,"East",0.0,0.0
302,"row10col3",0.033865535638,0.416279946946,0.187254554161,0.964352067749,"East",0.0,0.0
303,"row10col3",0.0321722588561,0.182125376685,0.464884652689,0.966134464362,"East",0.0,0.0
304,"row10col3",0.0305636459133,0.338998079619,0.764489991916,0.967827741144,"North",0.0,0.0
305,"row10col3",0.0290354636177,0.487544200323,0.115606806848,0.969436354087,"North",0.0,0.0
306,"row10col3",0.0275836904368,0.29571255476,0.0935440931176,0.970964536382,"West",0.0,0.0
307,"row10col2",0.0262045059149,0.834501787263,0.874446121419,0.972416309563,"South",0.0,0.0
308,"row11col2",0.0248942806192,0.594393055302,0.940867424856,0.973795494085,"South",0.0,0.0
309,"row12col2",0.0236495665882,0.848362370915,0.0567376725433,0.975105719381,"North",0.0,0.0
310,"row11col2",0.0224670882588,0.724269158968,0.59399224921,0.976350433412,"West",0.0,0.0
311,"row11col1",0.0213437338459,0.625890982717,0.28467342311,0.977532911741,"South",0.0,0.0
312,"row12col1",0.0202765471536,0.345069175527,0.603193028987,0.978656266154,"West",0.0,0.0
313,"row12col1",0.0192627197959,0.223268545212,0.763747579142,0.979723452846,"East",0.0,0.0
314,"row12col2",0.0182995838061,0.247885269345,0.345512187528,0.980737280204,"North",0.0,0.0
315,"row11col2",0.0173846046158,0.236357470574,0.324503053976,0.981700416194,"South",0.0,0.0
316,"row12col2",0.016515374385,0.0928545379445,0.144867551892,0.982615395384,"North",0.0,0.0
317,"row11col2",0.0156896056658,0.228951358291,0.99516221103,0.983484625615,"East",0.0,0.0
318,"row11col3",0.0149051253825,0.997026570232,0.0907948070921,0.984310394334,"South",0.0,0.0
319,"row12col3",0.0141598691134,0.323317438123,0.0947852587913,0.985094874618,"North",0.0,0.0
320,"row11col3",0.0134518756577,0.835138030929,0.570233136442,0.985840130887,"West",0.0,0.0
321,"row11col2",0.0127792818748,0.735508450614,0.425074277626,0.986548124342,"South",0.0,0.0
322,"row12col2",0.0121403177811,0.959575369773,0.946170131295,0.987220718125,"East",0.0,0.0
323,"row12col3",0.011533301892,0.040636181919,0.553790964592,0.987859682219,"East",0.0,0.0
324,"row12col3",0.0109566367974,0.0879945453692,0.718958959199,0.988466698108,"South",0.0,0.0
325,"row12col3",0.0104088049575,0.619070568806,0.730319604855,0.989043363203,"East",0.0,0.0
326,"row12col3",0.00988836470966,0.544463571543,0.0989968104142,0.989591195042,"East",0.0,0.0
327,"row12col3",0.00939394647418,0.730191324254,0.791288188464,0.99011163529,"North",0.0,0.0
328,"row11col3",0.00892424915047,0.634179618753,0.613635959056,0.990606053526,"East",0.0,0.0
329,"row11col4",0.00847803669294,0.476942868135,0.0580499442038,0.99107575085,"West",0.0,0.0
330,"row11col3",0.0080541348583,0.719163272011,0.960760369113,0.991521963307,"North",0.0,0.0
331,"row10col3",0.00765142811538,0.440547766347,0.914417613059,0.991945865142,"North",0.0,0.0
332,"row10col3",0.00726885670961,0.0293725554943,0.651156363915,0.992348571885,"East",0.0,0.0
333,"row10col3",0.00690541387413,0.341150979705,0.962706791929,0.99273114329,"East",0.0,0.0
334,"row10col3",0.00656014318043,0.733763380115,0.438119510889,0.993094586126,"East",0.0,0.0
335,"row10col3",0.0062321360214,0.698013737687,0.497200360638,0.99343985682,"East",0.0,0.0
336,"row10col3",0.00592052922033,0.657961023385,0.806491299632,0.993767863979,"East",0.0,0.0
337,"row9col11",0.95,0.174053217191,-1.0,-1,"North",0.0,0.0
338,"row8col11",0.9025,0.825006731447,-1.0,-1,"West",0.0,0.0
339,"row8col10",0.857375,0.487943274943,-1.0,-1,"North",0.0,0.0
340,"row7col10",0.81450625,0.579241659346,-1.0,-1,"North",0.0,0.0
341,"row6col10",0.7737809375,0.616251870795,-1.0,-1,"North",0.0,0.0
342,"row5col10",0.735091890625,0.0836271577778,-1.0,-1,"East",0.0,0.0
343,"row5col11",0.698337296094,0.228863298957,-1.0,-1,"East",0.0,0.0
344,"row5col12",0.663420431289,0.313675321199,-1.0,-1,"East",0.0,0.0
345,"row5col13",0.630249409725,0.9388267252,0.453862147968,0.336579568711,"West",0.0,0.0
346,"row5col12",0.598736939238,0.23240895613,0.453862147968,0.336579568711,"East",0.0,0.0
347,"row5col13",0.568800092276,0.86004016133,0.74752311652,0.401263060762,"South",0.0,0.0
348,"row6col13",0.540360087663,0.813059344423,0.743935450827,0.431199907724,"East",0.0,0.0
349,"row6col14",0.51334208328,0.0526955878725,0.743935450827,0.431199907724,"North",0.0,0.0
350,"row5col14",0.487674979116,0.341016949573,0.743935450827,0.431199907724,"West",0.0,0.0
351,"row5col13",0.46329123016,0.26172982162,0.743935450827,0.431199907724,"North",0.0,0.0
352,"row4col13",0.440126668652,0.376427786307,0.743935450827,0.431199907724,"North",0.0,0.0
353,"row3col13",0.418120335219,0.112436126874,0.743935450827,0.431199907724,"East",0.0,0.0
354,"row3col14",0.397214318458,0.319379925731,0.743935450827,0.431199907724,"East",0.0,0.0
355,"row3col15",0.377353602535,0.684601161147,0.395839846211,0.602785681542,"North",1.0,0.377353602535
356,"row8col14",0.95,0.551984686421,-1.0,-1,"West",0.0,0.0
357,"row8col13",0.9025,0.281130406807,-1.0,-1,"West",0.0,0.0
358,"row8col12",0.857375,0.947798996738,0.677028157688,0.0975,"North",0.0,0.0
359,"row8col12",0.81450625,0.384257377267,0.677028157688,0.0975,"West",0.0,0.0
360,"row8col11",0.7737809375,0.281058144804,0.677028157688,0.0975,"West",0.0,0.0
361,"row8col10",0.735091890625,0.367094589534,0.677028157688,0.0975,"North",0.0,0.0
362,"row7col10",0.698337296094,0.542884186358,0.677028157688,0.0975,"North",0.0,0.0
363,"row6col10",0.663420431289,0.47510608766,0.677028157688,0.0975,"North",0.0,0.0
364,"row5col10",0.630249409725,0.0688649982231,0.677028157688,0.0975,"East",0.0,0.0
365,"row5col11",0.598736939238,0.409122717755,0.677028157688,0.0975,"East",0.0,0.0
366,"row5col12",0.568800092276,0.58675973654,0.677028157688,0.0975,"East",0.0,0.0
367,"row5col13",0.540360087663,0.637095165337,0.916007579519,0.431199907724,"East",0.0,0.0
368,"row5col14",0.51334208328,0.955719648846,0.236407445567,0.459639912337,"West",0.0,0.0
369,"row5col13",0.487674979116,0.751364249643,0.390428907854,0.48665791672,"North",0.0,0.0
370,"row4col13",0.46329123016,0.982023715386,0.791550600978,0.512325020884,"West",0.0,0.0
371,"row4col13",0.440126668652,0.915683675024,0.365840128398,0.53670876984,"South",0.0,0.0
372,"row5col13",0.418120335219,0.982807606028,0.230548094292,0.559873331348,"East",0.0,0.0
373,"row5col14",0.397214318458,0.748042040173,0.223161756868,0.581879664781,"East",0.0,0.0
374,"row5col15",0.377353602535,0.063394515565,0.223161756868,0.581879664781,"West",0.0,0.0
375,"row5col14",0.358485922409,0.485432329619,0.997692592363,0.622646397465,"East",0.0,0.0
376,"row5col15",0.340561626288,0.266152822547,0.997692592363,0.622646397465,"West",0.0,0.0
377,"row5col14",0.323533544974,0.388175085767,0.907298141128,0.659438373712,"South",0.0,0.0
378,"row6col14",0.307356867725,0.223233552395,0.907298141128,0.659438373712,"North",0.0,0.0
379,"row5col14",0.291989024339,0.114846381268,0.907298141128,0.659438373712,"West",0.0,0.0
380,"row5col13",0.277389573122,0.278246990115,0.907298141128,0.659438373712,"North",0.0,0.0
381,"row4col13",0.263520094466,0.335447848965,0.993739686879,0.722610426878,"West",0.0,0.0
382,"row4col13",0.250344089742,0.593202913595,0.0273678297156,0.736479905534,"South",0.0,0.0
383,"row5col13",0.237826885255,0.688152264435,0.993133531173,0.749655910258,"West",0.0,0.0
384,"row5col12",0.225935540993,0.341615480301,0.768193798839,0.762173114745,"North",0.0,0.0
385,"row5col12",0.214638763943,0.758249811726,0.466496039994,0.774064459007,"West",0.0,0.0
386,"row5col11",0.203906825746,0.196436665945,0.466496039994,0.774064459007,"East",0.0,0.0
387,"row5col12",0.193711484459,0.363967029145,0.768518998439,0.796093174254,"North",0.0,0.0
388,"row5col12",0.184025910236,0.622302974431,0.233970956688,0.806288515541,"North",0.0,0.0
389,"row5col12",0.174824614724,0.698032188567,0.260381406794,0.815974089764,"North",0.0,0.0
390,"row5col12",0.166083383988,0.957725897293,0.659769822573,0.825175385276,"East",0.0,0.0
391,"row5col13",0.157779214788,0.444183524386,0.514956223585,0.833916616012,"North",0.0,0.0
392,"row4col13",0.149890254049,0.106762611632,0.514956223585,0.833916616012,"North",0.0,0.0
393,"row3col13",0.142395741346,0.884075740787,0.806977689469,0.850109745951,"East",0.0,0.0
394,"row3col14",0.135275954279,0.876506861145,0.0895072123558,0.857604258654,"East",0.0,0.0
395,"row3col15",0.128512156565,0.493904255703,0.991318907928,0.864724045721,"North",1.0,0.128512156565
396,"row18col18",0.95,0.439765953617,-1.0,-1,"West",0.0,0.0
397,"row18col17",0.9025,0.138228999132,-1.0,-1,"West",0.0,0.0
398,"row18col16",0.857375,0.545921295899,-1.0,-1,"West",0.0,0.0
399,"row18col15",0.81450625,0.0594934377331,-1.0,-1,"North",0.0,0.0
400,"row17col15",0.7737809375,0.423331395029,-1.0,-1,"North",0.0,0.0
401,"row16col15",0.735091890625,0.948694432909,0.0686529266753,0.2262190625,"East",0.0,0.0
402,"row16col15",0.698337296094,0.457555365998,0.0686529266753,0.2262190625,"North",0.0,0.0
403,"row15col15",0.663420431289,0.45143788595,0.0686529266753,0.2262190625,"East",0.0,0.0
404,"row15col16",0.630249409725,0.944685654422,0.214111395168,0.336579568711,"East",0.0,0.0
405,"row15col17",0.598736939238,0.139160981187,0.214111395168,0.336579568711,"North",0.0,0.0
406,"row14col17",0.568800092276,0.237008872049,0.214111395168,0.336579568711,"North",0.0,0.0
407,"row13col17",0.540360087663,0.917994509123,0.711454238432,0.431199907724,"North",0.0,0.0
408,"row12col17",0.51334208328,0.670291973034,0.0329116884008,0.459639912337,"North",0.0,0.0
409,"row11col17",0.487674979116,0.531496661474,0.374236287703,0.48665791672,"West",0.0,0.0
410,"row11col17",0.46329123016,0.136372963981,0.374236287703,0.48665791672,"North",0.0,0.0
411,"row10col17",0.440126668652,0.293172860158,0.374236287703,0.48665791672,"North",0.0,0.0
412,"row9col17",0.418120335219,0.216420502804,0.374236287703,0.48665791672,"North",0.0,0.0
413,"row8col17",0.397214318458,0.205610851621,0.374236287703,0.48665791672,"North",0.0,0.0
414,"row7col17",0.377353602535,0.206181829237,0.374236287703,0.48665791672,"North",0.0,0.0
415,"row6col17",0.358485922409,0.195461138026,0.374236287703,0.48665791672,"North",0.0,0.0
416,"row5col17",0.340561626288,0.165928275496,0.374236287703,0.48665791672,"West",0.0,0.0
417,"row5col16",0.323533544974,0.85901294537,0.484180038086,0.659438373712,"East",0.0,0.0
418,"row5col17",0.307356867725,0.692589243362,0.440419120794,0.676466455026,"South",0.0,0.0
419,"row6col17",0.291989024339,0.365579663471,0.624547904558,0.692643132275,"West",0.0,0.0
420,"row6col16",0.277389573122,0.362449387059,0.953122850188,0.708010975661,"West",0.0,0.0
421,"row6col15",0.263520094466,0.0694743639764,0.953122850188,0.708010975661,"North",0.0,0.0
422,"row5col15",0.250344089742,0.56252416335,0.545759581346,0.736479905534,"East",0.0,0.0
423,"row5col16",0.237826885255,0.974356208204,0.206024639808,0.749655910258,"West",0.0,0.0
424,"row5col15",0.225935540993,0.140934538582,0.206024639808,0.749655910258,"West",0.0,0.0
425,"row5col14",0.214638763943,0.276749511121,0.00633069478309,0.774064459007,"South",0.0,0.0
426,"row6col14",0.203906825746,0.177941987409,0.00633069478309,0.774064459007,"North",0.0,0.0
427,"row5col14",0.193711484459,0.465976693071,0.607458465036,0.796093174254,"East",0.0,0.0
428,"row5col15",0.184025910236,0.791147559297,0.494094220893,0.806288515541,"East",0.0,0.0
429,"row5col16",0.174824614724,0.457188901927,0.835235876209,0.815974089764,"South",0.0,0.0
430,"row6col16",0.166083383988,0.308649249739,0.974942608407,0.825175385276,"South",0.0,0.0
431,"row6col16",0.157779214788,0.77322440134,0.495103004879,0.833916616012,"South",0.0,0.0
432,"row6col16",0.149890254049,0.978048293716,0.39644530638,0.842220785212,"West",0.0,0.0
433,"row6col15",0.142395741346,0.779817493428,0.994710746243,0.850109745951,"East",0.0,0.0
434,"row6col16",0.135275954279,0.188968798729,0.0642164399637,0.857604258654,"South",0.0,0.0
435,"row6col16",0.128512156565,0.977113722222,0.815371574346,0.864724045721,"North",0.0,0.0
436,"row5col16",0.122086548737,0.752543838089,0.141436532866,0.871487843435,"South",0.0,0.0
437,"row6col16",0.1159822213,0.28882636279,0.160872640139,0.877913451263,"East",0.0,0.0
438,"row6col17",0.110183110235,0.952585307203,0.874561226767,0.8840177787,"East",0.0,0.0
439,"row6col18",0.104673954723,0.935944762637,0.292127268955,0.889816889765,"North",0.0,0.0
440,"row5col18",0.0994402569871,0.266978353063,0.391859188013,0.895326045277,"South",0.0,0.0
441,"row6col18",0.0944682441377,0.683694345681,0.080241896022,0.900559743013,"South",0.0,0.0
442,"row7col18",0.0897448319309,0.0121205035266,0.080241896022,0.900559743013,"West",0.0,0.0
443,"row7col17",0.0852575903343,0.206537312541,0.810190940396,0.910255168069,"South",0.0,0.0
444,"row8col17",0.0809947108176,0.200813541286,0.40107338114,0.914742409666,"West",0.0,0.0
445,"row8col17",0.0769449752767,0.418047458369,0.713036098024,0.919005289182,"North",0.0,0.0
446,"row7col17",0.0730977265129,0.290370943811,0.46040316406,0.923055024723,"East",0.0,0.0
447,"row7col18",0.0694428401872,0.735190115868,0.122829629512,0.926902273487,"North",0.0,0.0
448,"row6col18",0.0659706981779,0.0335158768136,0.122829629512,0.926902273487,"West",0.0,0.0
449,"row6col17",0.062672163269,0.953775830591,0.642137811056,0.934029301822,"North",0.0,0.0
450,"row5col17",0.0595385551055,0.00838990191144,0.642137811056,0.934029301822,"West",0.0,0.0
451,"row5col16",0.0565616273503,0.157670066601,0.0656770273482,0.940461444894,"West",0.0,0.0
452,"row5col15",0.0537335459827,0.730949024907,0.832459494164,0.94343837265,"East",0.0,0.0
453,"row5col16",0.0510468686836,0.949477962802,0.0114379163933,0.946266454017,"West",0.0,0.0
454,"row5col15",0.0484945252494,0.515332922286,0.938570105139,0.948953131316,"South",0.0,0.0
455,"row6col15",0.046069798987,0.072093889964,0.0169378473263,0.951505474751,"South",0.0,0.0
456,"row6col15",0.0437663090376,0.836755518495,0.678305959431,0.953930201013,"West",0.0,0.0
457,"row6col14",0.0415779935857,0.350799176923,0.893470400907,0.956233690962,"West",0.0,0.0
458,"row6col13",0.0394990939064,0.399838708933,0.782994652221,0.958422006414,"East",0.0,0.0
459,"row6col14",0.0375241392111,0.814645422024,0.69941750555,0.960500906094,"North",0.0,0.0
460,"row5col14",0.0356479322506,0.73156582113,0.00903679552001,0.962475860789,"South",0.0,0.0
461,"row6col14",0.033865535638,0.207423709797,0.806291754332,0.964352067749,"West",0.0,0.0
462,"row6col13",0.0321722588561,0.984856712042,0.234395129829,0.966134464362,"North",0.0,0.0
463,"row5col13",0.0305636459133,0.864351443011,0.937341530576,0.967827741144,"West",0.0,0.0
464,"row5col12",0.0290354636177,0.913204153407,0.241464366958,0.969436354087,"West",0.0,0.0
465,"row5col11",0.0275836904368,0.91457999961,0.990509486507,0.970964536382,"East",0.0,0.0
466,"row5col12",0.0262045059149,0.360949445113,0.0904456046874,0.972416309563,"East",0.0,0.0
467,"row5col13",0.0248942806192,0.86802703557,0.328993625702,0.973795494085,"North",0.0,0.0
468,"row4col13",0.0236495665882,0.954589228058,0.524471270836,0.975105719381,"North",0.0,0.0
469,"row3col13",0.0224670882588,0.184753103227,0.554540954557,0.976350433412,"East",0.0,0.0
470,"row3col14",0.0213437338459,0.251931129967,0.489238319683,0.977532911741,"East",0.0,0.0
471,"row3col15",0.0202765471536,0.930868972336,0.868560456802,0.978656266154,"North",1.0,0.0202765471536
472,"row15col18",0.95,0.504733260905,-1.0,-1,"West",0.0,0.0
473,"row15col17",0.9025,0.978322271717,0.793560852257,0.05,"North",0.0,0.0
474,"row14col17",0.857375,0.191495034146,0.793560852257,0.05,"North",0.0,0.0
475,"row13col17",0.81450625,0.499417503046,0.793560852257,0.05,"North",0.0,0.0
476,"row12col17",0.7737809375,0.632537695687,0.793560852257,0.05,"North",0.0,0.0
477,"row11col17",0.735091890625,0.848733167706,0.81127861666,0.2262190625,"West",0.0,0.0
478,"row11col17",0.698337296094,0.366153337192,0.81127861666,0.2262190625,"North",0.0,0.0
479,"row10col17",0.663420431289,0.384381392819,0.81127861666,0.2262190625,"North",0.0,0.0
480,"row9col17",0.630249409725,0.0205981111186,0.81127861666,0.2262190625,"North",0.0,0.0
481,"row8col17",0.598736939238,0.972486013896,0.296013862841,0.369750590275,"East",0.0,0.0
482,"row8col18",0.568800092276,0.89156182932,0.581618034199,0.401263060762,"South",0.0,0.0
483,"row9col18",0.540360087663,0.494993952989,0.581618034199,0.401263060762,"West",0.0,0.0
484,"row9col17",0.51334208328,0.281647344445,0.581618034199,0.401263060762,"North",0.0,0.0
485,"row8col17",0.487674979116,0.520760405099,0.446161236756,0.48665791672,"West",0.0,0.0
486,"row8col17",0.46329123016,0.747908522166,0.227732142095,0.512325020884,"North",0.0,0.0
487,"row7col17",0.440126668652,0.392334735243,0.227732142095,0.512325020884,"North",0.0,0.0
488,"row6col17",0.418120335219,0.06530576667,0.227732142095,0.512325020884,"North",0.0,0.0
489,"row5col17",0.397214318458,0.928211309234,0.530688508666,0.581879664781,"West",0.0,0.0
490,"row5col16",0.377353602535,0.579183322783,0.683913089486,0.602785681542,"West",0.0,0.0
491,"row5col15",0.358485922409,0.212142083158,0.683913089486,0.602785681542,"West",0.0,0.0
492,"row5col14",0.340561626288,0.766015568297,0.500853405867,0.641514077591,"East",0.0,0.0
493,"row5col15",0.323533544974,0.497604817446,0.0394991642143,0.659438373712,"West",0.0,0.0
494,"row5col14",0.307356867725,0.0255063480615,0.0394991642143,0.659438373712,"West",0.0,0.0
495,"row5col13",0.291989024339,0.885961235054,0.611280392885,0.692643132275,"North",0.0,0.0
496,"row4col13",0.277389573122,0.73330539276,0.0899168639672,0.708010975661,"North",0.0,0.0
497,"row3col13",0.263520094466,0.972643942912,0.548509462386,0.722610426878,"East",0.0,0.0
498,"row3col14",0.250344089742,0.520880475045,0.0288520992479,0.736479905534,"East",0.0,0.0
499,"row3col15",0.237826885255,0.735241347109,0.494559518814,0.749655910258,"North",1.0,0.237826885255
500,"row2col3",0.95,0.618774392603,-1.0,-1,"East",0.0,0.0
501,"row2col4",0.9025,0.768058192017,-1.0,-1,"South",0.0,0.0
502,"row3col4",0.857375,0.925070768277,0.411295544155,0.0975,"North",0.0,0.0
503,"row2col4",0.81450625,0.205252066893,0.411295544155,0.0975,"South",0.0,0.0
504,"row3col4",0.7737809375,0.79915064693,0.411295544155,0.0975,"East",0.0,0.0
505,"row3col5",0.735091890625,0.526587915,0.411295544155,0.0975,"South",0.0,0.0
506,"row4col5",0.698337296094,0.348886584509,0.411295544155,0.0975,"South",0.0,0.0
507,"row5col5",0.663420431289,0.353799527574,0.411295544155,0.0975,"East",0.0,0.0
508,"row5col6",0.630249409725,0.674567891125,0.692828929323,0.336579568711,"West",0.0,0.0
509,"row5col5",0.598736939238,0.242320686664,0.692828929323,0.336579568711,"East",0.0,0.0
